created_at;account.id;in_reply_to_account_id;
2018-04-24T17:44:18.000Z;2918;-1;
2018-04-24T17:33:34.302Z;568;568;
2018-04-24T17:31:03.000Z;2364;-1;
2018-04-24T17:27:15.000Z;1070;-1;
2018-04-24T17:24:52.503Z;574;-1;
2018-04-24T17:24:46.396Z;159;-1;
2018-04-24T17:23:51.000Z;434;-1;
2018-04-24T17:19:30.000Z;632;-1;
2018-04-24T17:17:25.000Z;2915;-1;
2018-04-24T17:16:11.260Z;159;-1;
2018-04-24T17:13:40.000Z;2756;-1;
2018-04-24T17:12:55.537Z;566;-1;
2018-04-24T17:12:5000Z;826;826;
2018-04-24T17:12:29.844Z;182;-1;
2018-04-24T17:11:37.247Z;80;-1;
2018-04-24T17:08:07.000Z;826;-1;
2018-04-24T17:08:05.000Z;1094;-1;
2018-05-05T21:40:1700Z;3710;3710;
2018-05-05T21:15:15.000Z;628;-1;
2018-05-05T21:12:09.000Z;628;-1;
2018-05-05T21:08:37.000Z;628;-1;
2018-05-05T21:05:15.299Z;573;-1;
2018-05-05T20:59:22.000Z;2957;-1;
2018-05-05T20:58:54.000Z;2957;-1;
2018-05-05T20:58:23.000Z;1200;-1;
2018-05-05T20:57:08.000Z;607;-1;
2018-05-05T20:52:11.000Z;301;-1;
2018-05-05T20:49:55.899Z;182;-1;
2018-05-05T20:42:30.885Z;544;-1;
2018-05-05T20:40:15.000Z;1490;-1;
2018-05-05T20:35:07.000Z;2099;-1;
2018-05-05T20:31:25.000Z;716;-1;
2018-05-05T20:30:40.000Z;628;-1;
2018-05-05T20:28:41.557Z;568;-1;
2018-05-05T20:26:42.000Z;3360;-1;
2018-05-05T20:22:35.000Z;2073;-1;
2018-05-05T20:20:36.000Z;3277;-1;
2018-05-05T20:14:11.650Z;571;571;
2018-05-05T20:13:58.881Z;571;-1;
2018-05-05T20:09:36.000Z;3704;-1;
2018-05-05T20:09:09.245Z;574;-1;
2018-05-05T20:07:48.000Z;1929;-1;
2018-05-05T20:06:15.000Z;2585;-1;
2018-05-05T20:05:27.983Z;566;-1;
2018-05-05T20:02:32.000Z;2344;-1;
2018-05-05T20:02:29.250Z;571;-1;
2018-05-05T19:55:52.438Z;544;-1;
2018-05-05T19:53:50.000Z;1429;-1;
2018-05-05T19:47:18.991Z;2;-1;
2018-05-05T19:42:18.000Z;3723;-1;
2018-05-05T19:38:00.000Z;449;-1;
2018-05-05T19:35:09.353Z;571;571;
2018-05-05T19:34:42.071Z;571;-1;
2018-05-05T19:30:26.000Z;720;-1;
2018-04-14T13:07:01.000Z;499;-1;
2018-04-14T13:06:1924Z;159;159;
2018-04-14T13:00:00.000Z;356;-1;
2018-04-14T12:59:45.616Z;159;159;
2018-04-14T12:55:04.700Z;159;159;
2018-04-14T12:49:46.768Z;547;-1;
2018-04-14T12:49:43.818Z;398;-1;
2018-04-14T12:48:37.911Z;159;159;
2018-04-14T12:48:20.000Z;713;-1;
2018-04-14T12:46:08.932Z;3;-1;
2018-04-14T12:42:28.313Z;159;159;
2018-04-14T12:35:55.000Z;3049;-1;
2018-04-14T12:35:35.258Z;159;159;
2018-04-14T12:35:28.000Z;3049;-1;
2018-04-14T12:33:36.441Z;547;-1;
2018-04-14T12:31:52.287Z;159;159;
2018-04-14T12:25:38.899Z;159;159;
2018-04-14T12:22:10.000Z;2090;-1;
2018-04-14T12:21:50.131Z;159;159;
2018-04-14T12:19:17.250Z;159;159;
2018-04-14T12:17:06.343Z;159;159;
2018-04-14T12:14:4071Z;159;159;
2018-04-14T12:14:11.719Z;159;-1;
2018-04-14T12:02:08.000Z;2074;-1;
2018-04-14T11:55:53.483Z;80;-1;
2018-04-14T11:55:17.000Z;883;-1;
2018-04-14T11:54:45.485Z;1403;-1;
2018-04-14T11:53:49.000Z;953;-1;
2018-04-14T11:48:29.906Z;80;-1;
2018-04-14T11:43:07.000Z;484;-1;
2018-04-14T11:42:53.943Z;80;-1;
2018-04-14T11:19:51.000Z;2079;-1;
2018-04-14T11:18:57.000Z;2086;-1;
2018-04-14T11:16:09.019Z;80;-1;
2018-04-14T11:13:41.630Z;398;398;
2018-04-14T11:13:39.734Z;487;487;
2018-04-14T11:13:05.606Z;487;487;
2018-04-14T11:10:47.760Z;487;-1;
2018-04-14T11:09:36.651Z;568;-1;
2018-05-01T18:40:44.000Z;2660;-1;
2018-05-01T18:34:44.000Z;3488;-1;
2018-05-01T18:31:45.000Z;2106;-1;
2018-05-01T18:28:51.000Z;356;-1;
2018-05-01T18:28:47.000Z;3498;-1;
2018-05-01T18:27:55.072Z;568;-1;
2018-05-01T18:26:18.645Z;574;574;
2018-05-01T18:16:03.000Z;3080;-1;
2018-05-01T18:15:21.000Z;317;-1;
2018-05-01T18:11:40.000Z;301;-1;
2018-05-01T18:09:52.000Z;301;-1;
2018-05-01T18:08:34.000Z;1982;-1;
2018-05-01T17:57:48.000Z;2095;-1;
2018-05-01T17:57:16.854Z;544;-1;
2018-05-01T17:54:34.000Z;3487;-1;
2018-05-01T17:40:31.855Z;159;-1;
2018-05-01T17:36:40.000Z;3380;-1;
2018-05-01T17:33:48.560Z;574;-1;
2018-05-01T17:27:00.000Z;664;-1;
2018-05-01T17:24:45.438Z;565;-1;
2018-05-01T17:22:10.296Z;80;-1;
2018-05-01T17:21:53.000Z;1016;-1;
2018-05-01T17:20:28.002Z;2349;-1;
2018-05-01T17:15:14.564Z;101;-1;
2018-05-01T17:12:11.000Z;3097;-1;
2018-05-01T17:11:13.035Z;2319;-1;
2018-05-01T17:04:53.674Z;571;-1;
2018-05-01T17:04:49.000Z;628;-1;
2018-05-01T17:00:53.666Z;385;-1;
2018-05-01T16:59:59.299Z;571;-1;
2018-05-01T16:55:36.263Z;571;-1;
2018-05-01T16:54:26.000Z;1164;-1;
2018-05-01T16:54:06.000Z;2942;-1;
2018-05-01T16:51:57.577Z;571;-1;
2018-05-01T16:51:13.000Z;3482;-1;
2018-05-01T16:50:58.951Z;571;-1;
2018-05-01T16:50:18.000Z;3479;-1;
2018-05-01T16:44:00.830Z;159;-1;
2018-05-01T16:43:06.131Z;567;-1;
2018-04-08T18:34:07.000Z;614;-1;
2018-04-08T18:33:15.183Z;571;-1;
2018-04-08T18:22:56.000Z;1203;-1;
2018-04-08T18:18:52.000Z;608;-1;
2018-04-08T18:18:26.000Z;615;-1;
2018-04-08T18:16:24.000Z;1487;-1;
2018-04-08T17:53:50.000Z;533;-1;
2018-04-08T17:53:09.000Z;1026;-1;
2018-04-08T17:48:16.000Z;2149;-1;
2018-04-08T17:47:40.741Z;569;-1;
2018-04-08T17:47:36.939Z;574;-1;
2018-04-08T17:42:53.399Z;574;574;
2018-04-08T17:41:45.963Z;571;-1;
2018-04-08T17:33:46.000Z;771;-1;
2018-04-08T17:33:45.000Z;1025;-1;
2018-04-08T17:33:37.000Z;1015;-1;
2018-04-08T17:32:28.334Z;573;-1;
2018-04-08T17:30:54.000Z;1065;-1;
2018-04-08T17:30:49.000Z;580;-1;
2018-04-08T17:30:40.682Z;574;-1;
2018-04-08T17:30:24.000Z;1013;-1;
2018-04-08T17:26:57.596Z;574;574;
2018-04-08T17:26:19.136Z;574;-1;
2018-04-08T17:21:55.000Z;1142;-1;
2018-04-08T17:21:40.974Z;551;-1;
2018-04-08T17:20:13.159Z;80;-1;
2018-04-08T17:06:59.000Z;933;-1;
2018-04-08T16:54:06.000Z;42;-1;
2018-04-08T16:48:24.000Z;674;-1;
2018-04-08T16:46:39.197Z;101;-1;
2018-04-08T16:37:23.000Z;1250;-1;
2018-04-08T16:23:00.617Z;574;-1;
2018-04-08T16:18:45.614Z;101;-1;
2018-04-08T16:18:43.000Z;1014;-1;
2018-04-08T16:17:32.777Z;101;-1;
2018-04-08T16:16:06.000Z;1006;-1;
2018-04-08T16:15:19.189Z;571;571;
2018-04-08T16:14:00.536Z;1044;-1;
2018-04-08T16:06:33.239Z;571;-1;
2018-04-13T06:07:53.000Z;1973;-1;
2018-04-13T05:40:50.000Z;2141;-1;
2018-04-13T05:25:06.000Z;449;-1;
2018-04-13T05:24:34.000Z;857;-1;
2018-04-13T04:44:21.052Z;540;-1;
2018-04-13T04:30:50.000Z;661;-1;
2018-04-13T04:26:1700Z;1786;1786;
2018-04-13T04:25:21.000Z;1786;-1;
2018-04-13T04:22:50.534Z;568;-1;
2018-04-13T04:09:57.000Z;1968;-1;
2018-04-13T04:08:17.000Z;501;-1;
2018-04-13T03:54:07.000Z;1289;-1;
2018-04-13T03:44:49.000Z;600;-1;
2018-04-13T03:16:1910Z;568;568;
2018-04-13T03:12:57.778Z;568;568;
2018-04-13T03:05:2209Z;487;487;
2018-04-13T03:02:18.465Z;487;487;
2018-04-13T03:01:10.716Z;487;487;
2018-04-13T02:58:25.000Z;600;-1;
2018-04-13T02:55:55.552Z;487;487;
2018-04-13T02:53:53.787Z;487;-1;
2018-04-13T02:49:16.000Z;933;-1;
2018-04-13T02:41:22.000Z;533;-1;
2018-04-13T02:29:21.997Z;182;-1;
2018-04-13T02:21:5200Z;143;143;
2018-04-13T02:12:50.000Z;1940;-1;
2018-04-13T01:55:45.300Z;80;-1;
2018-04-13T01:53:35.000Z;763;-1;
2018-04-13T01:36:36.440Z;574;-1;
2018-04-13T01:34:07.000Z;1939;-1;
2018-04-13T01:27:25.000Z;1203;-1;
2018-04-13T01:26:14.154Z;568;-1;
2018-04-13T01:24:59.304Z;574;-1;
2018-04-13T01:24:03.000Z;1943;-1;
2018-04-13T01:21:50.000Z;1485;-1;
2018-04-13T01:11:21.000Z;1941;-1;
2018-04-13T01:10:41.000Z;1940;-1;
2018-04-13T01:08:37.000Z;1094;-1;
2018-04-13T01:06:43.000Z;532;-1;
2018-04-27T15:22:57.000Z;607;-1;
2018-04-27T15:19:46.000Z;301;-1;
2018-04-27T15:17:55.000Z;2106;-1;
2018-04-27T15:08:49.000Z;895;-1;
2018-04-27T14:59:39.000Z;919;-1;
2018-04-27T14:51:42.000Z;1825;-1;
2018-04-27T14:50:52.000Z;2317;-1;
2018-04-27T14:48:06.000Z;3163;-1;
2018-04-27T14:47:29.571Z;571;-1;
2018-04-27T14:45:09.000Z;374;-1;
2018-04-27T14:40:0800Z;187;187;
2018-04-27T14:37:20.499Z;566;-1;
2018-04-27T14:35:32.453Z;570;-1;
2018-04-27T14:32:44.000Z;187;-1;
2018-04-27T14:32:07.236Z;8;-1;
2018-04-27T14:31:14.397Z;574;-1;
2018-04-27T14:28:57.471Z;570;-1;
2018-04-27T14:16:52.924Z;80;-1;
2018-04-27T14:06:08.000Z;1853;-1;
2018-04-27T13:51:01.433Z;385;-1;
2018-04-27T13:48:04.000Z;701;-1;
2018-04-27T13:42:06.000Z;3161;-1;
2018-04-27T13:41:01.482Z;159;-1;
2018-04-27T13:36:21.281Z;159;-1;
2018-04-27T13:32:59.402Z;159;-1;
2018-04-27T13:31:17.706Z;385;385;
2018-04-27T13:30:09.000Z;2260;-1;
2018-04-27T13:27:48.796Z;385;-1;
2018-04-27T13:25:59.566Z;385;-1;
2018-04-27T13:24:4800Z;2377;2377;
2018-04-27T13:23:48.468Z;568;-1;
2018-04-27T13:19:23.335Z;568;-1;
2018-04-27T13:18:53.366Z;159;-1;
2018-04-27T13:18:24.000Z;2377;-1;
2018-04-27T13:13:36.000Z;1490;-1;
2018-04-27T13:13:33.176Z;8;-1;
2018-04-27T13:07:54.547Z;568;-1;
2018-04-27T13:00:3300Z;252;252;
2018-04-28T01:14:42.000Z;3203;-1;
2018-04-28T01:12:52.815Z;544;-1;
2018-04-28T01:12:0700Z;1017;1017;
2018-04-28T01:10:58.000Z;432;-1;
2018-04-28T01:08:45.912Z;569;-1;
2018-04-28T01:04:01.000Z;1549;-1;
2018-04-28T00:58:38.000Z;1461;-1;
2018-04-28T00:57:30.000Z;1837;-1;
2018-04-28T00:56:02.000Z;3205;-1;
2018-04-28T00:52:06.000Z;1667;-1;
2018-04-28T00:50:29.000Z;440;-1;
2018-04-28T00:50:18.806Z;80;-1;
2018-04-28T00:50:04.000Z;215;-1;
2018-04-28T00:48:58.000Z;1017;-1;
2018-04-28T00:44:13.000Z;1485;-1;
2018-04-28T00:42:38.000Z;1762;-1;
2018-04-28T00:40:47.000Z;3129;-1;
2018-04-28T00:38:41.252Z;956;-1;
2018-04-28T00:34:0000Z;1943;1943;
2018-04-28T00:32:11.419Z;80;80;
2018-04-28T00:30:20.000Z;1943;-1;
2018-04-28T00:09:01.331Z;159;159;
2018-04-28T00:05:34.721Z;159;-1;
2018-04-27T23:57:09.529Z;159;-1;
2018-04-27T23:54:47.000Z;2878;-1;
2018-04-27T23:45:51.000Z;3216;-1;
2018-04-27T23:37:46.000Z;2821;-1;
2018-04-27T23:34:49.000Z;3420;-1;
2018-04-27T23:31:18.000Z;1664;-1;
2018-04-27T23:29:56.561Z;159;-1;
2018-04-27T23:19:17.349Z;159;159;
2018-04-27T23:18:52.472Z;541;-1;
2018-04-27T23:18:24.686Z;159;-1;
2018-04-27T23:06:01.034Z;544;-1;
2018-04-27T23:02:20.000Z;449;-1;
2018-04-27T23:02:16.185Z;1229;-1;
2018-04-27T23:01:59.000Z;1740;-1;
2018-04-27T22:55:31.000Z;3196;-1;
2018-04-22T18:37:24.000Z;2765;-1;
2018-04-22T18:35:28.000Z;473;-1;
2018-04-22T18:35:26.000Z;2079;-1;
2018-04-22T18:34:30.182Z;101;-1;
2018-04-22T18:32:27.000Z;1178;-1;
2018-04-22T18:28:49.376Z;159;159;
2018-04-22T18:27:50.862Z;159;159;
2018-04-22T18:27:34.000Z;438;-1;
2018-04-22T18:20:26.000Z;2135;-1;
2018-04-22T18:16:15.000Z;835;-1;
2018-04-22T18:10:17.000Z;282;-1;
2018-04-22T18:08:07.406Z;2319;-1;
2018-04-22T18:06:14.632Z;159;-1;
2018-04-22T18:03:11.250Z;182;-1;
2018-04-22T18:02:59.000Z;2254;-1;
2018-04-22T18:00:26.585Z;571;571;
2018-04-22T17:54:55.000Z;2288;-1;
2018-04-22T17:52:48.073Z;571;-1;
2018-04-22T17:45:31.000Z;2205;-1;
2018-04-22T17:44:16.693Z;571;-1;
2018-04-22T17:41:50.000Z;1609;-1;
2018-04-22T17:38:25.000Z;449;-1;
2018-04-22T17:32:07.000Z;600;-1;
2018-04-22T17:31:34.933Z;574;574;
2018-04-22T17:29:34.730Z;574;574;
2018-04-22T17:27:39.467Z;574;574;
2018-04-22T17:27:09.006Z;101;-1;
2018-04-22T17:24:54.661Z;574;574;
2018-04-22T17:22:48.607Z;574;574;
2018-04-22T17:21:11.104Z;574;574;
2018-04-22T17:18:49.367Z;574;574;
2018-04-22T17:18:06.000Z;1529;-1;
2018-04-22T17:17:07.148Z;574;574;
2018-04-22T17:16:07.723Z;574;574;
2018-04-22T17:13:58.189Z;574;574;
2018-04-22T17:11:27.756Z;574;574;
2018-04-22T17:11:20.939Z;182;182;
2018-04-22T17:10:05.405Z;574;574;
2018-04-22T17:10:01.117Z;101;-1;
2018-04-08T22:23:15.087Z;174;-1;
2018-04-08T22:19:55.620Z;487;-1;
2018-04-08T22:07:51.906Z;487;-1;
2018-04-08T21:57:29.429Z;8;-1;
2018-04-08T21:57:1700Z;1095;1095;
2018-04-08T21:53:03.651Z;101;-1;
2018-04-08T21:52:42.000Z;1466;-1;
2018-04-08T21:51:51.000Z;636;-1;
2018-04-08T21:49:33.202Z;101;-1;
2018-04-08T21:49:13.000Z;1095;-1;
2018-04-08T21:46:09.360Z;101;-1;
2018-04-08T21:43:02.195Z;574;-1;
2018-04-08T21:40:56.000Z;1086;-1;
2018-04-08T21:37:29.128Z;956;-1;
2018-04-08T21:36:55.000Z;834;-1;
2018-04-08T21:36:36.000Z;1406;-1;
2018-04-08T21:33:45.004Z;101;-1;
2018-04-08T21:33:26.000Z;1240;-1;
2018-04-08T21:32:46.000Z;1079;-1;
2018-04-08T21:32:12.341Z;487;-1;
2018-04-08T21:30:46.210Z;101;-1;
2018-04-08T21:28:58.000Z;953;-1;
2018-04-08T21:27:32.000Z;953;-1;
2018-04-08T21:27:11.788Z;101;-1;
2018-04-08T21:25:03.127Z;101;-1;
2018-04-08T21:23:01.000Z;953;-1;
2018-04-08T21:21:1300Z;577;577;
2018-04-08T21:21:08.000Z;577;-1;
2018-04-08T21:20:02.000Z;1077;-1;
2018-04-08T21:18:19.000Z;1102;-1;
2018-04-08T21:15:01.179Z;568;-1;
2018-04-08T21:08:29.000Z;1078;-1;
2018-04-08T21:02:44.504Z;1073;-1;
2018-04-08T21:02:33.000Z;1015;-1;
2018-04-08T20:48:23.000Z;774;-1;
2018-04-08T20:48:23.000Z;966;-1;
2018-04-08T20:43:59.379Z;565;-1;
2018-04-08T20:43:07.404Z;574;574;
2018-04-08T20:38:55.883Z;390;-1;
2018-04-13T16:24:20.000Z;1993;-1;
2018-04-13T16:21:44.436Z;572;-1;
2018-04-13T16:14:45.125Z;571;-1;
2018-04-13T16:09:39.000Z;100;-1;
2018-04-13T16:08:13.530Z;568;568;
2018-04-13T16:07:23.150Z;8;-1;
2018-04-13T16:06:44.680Z;571;-1;
2018-04-13T16:03:45.000Z;1985;-1;
2018-04-13T16:03:30.000Z;1023;-1;
2018-04-13T16:03:02.053Z;8;-1;
2018-04-13T16:02:46.532Z;571;-1;
2018-04-13T15:58:23.000Z;642;-1;
2018-04-13T15:55:19.000Z;600;-1;
2018-04-13T15:52:35.000Z;625;-1;
2018-04-13T15:44:30.000Z;934;-1;
2018-04-13T15:44:20.886Z;571;-1;
2018-04-13T15:43:09.915Z;571;-1;
2018-04-13T15:41:00.578Z;571;571;
2018-04-13T15:39:36.000Z;1778;-1;
2018-04-13T15:37:08.350Z;565;-1;
2018-04-13T15:35:18.043Z;159;-1;
2018-04-13T15:34:22.404Z;398;398;
2018-04-13T15:29:34.000Z;1236;-1;
2018-04-13T15:29:00.406Z;101;-1;
2018-04-13T15:26:21.637Z;159;-1;
2018-04-13T15:23:23.205Z;571;-1;
2018-04-13T15:17:35.000Z;1984;-1;
2018-04-13T15:16:3600Z;649;649;
2018-04-13T15:12:19.000Z;1830;-1;
2018-04-13T15:08:48.000Z;649;-1;
2018-04-13T15:08:12.482Z;182;-1;
2018-04-13T15:05:49.000Z;1916;-1;
2018-04-13T14:56:56.000Z;1543;-1;
2018-04-13T14:51:54.000Z;2012;-1;
2018-04-13T14:47:43.000Z;600;-1;
2018-04-13T14:39:31.000Z;1985;-1;
2018-04-13T14:36:51.000Z;1214;-1;
2018-04-13T14:26:27.670Z;398;-1;
2018-04-10T17:15:35.000Z;1154;-1;
2018-04-10T17:12:59.000Z;986;-1;
2018-04-10T17:09:0900Z;1156;1156;
2018-04-10T17:08:13.202Z;573;573;
2018-04-10T17:07:18.716Z;573;-1;
2018-04-10T17:03:44.000Z;1156;-1;
2018-04-10T17:02:06.000Z;1485;-1;
2018-04-10T17:00:58.000Z;1491;-1;
2018-04-10T16:58:02.120Z;80;-1;
2018-04-10T16:52:40.218Z;565;-1;
2018-04-10T16:50:59.000Z;612;-1;
2018-04-10T16:44:51.000Z;1235;-1;
2018-04-10T16:44:02.575Z;1515;-1;
2018-04-10T16:41:33.000Z;1444;-1;
2018-04-10T16:41:12.285Z;8;-1;
2018-04-10T16:39:29.470Z;640;-1;
2018-04-10T16:37:19.000Z;612;-1;
2018-04-10T16:25:27.000Z;993;-1;
2018-04-10T16:22:54.704Z;573;-1;
2018-04-10T16:21:11.469Z;502;-1;
2018-04-10T16:17:11.000Z;1482;-1;
2018-04-10T16:14:14.222Z;159;-1;
2018-04-10T16:07:06.000Z;81;-1;
2018-04-10T16:04:03.000Z;647;-1;
2018-04-10T15:58:50.000Z;599;-1;
2018-04-10T15:57:53.000Z;196;-1;
2018-04-10T15:46:22.635Z;182;182;
2018-04-10T15:45:48.283Z;182;-1;
2018-04-10T15:44:30.000Z;1412;-1;
2018-04-10T15:43:13.454Z;571;-1;
2018-04-10T15:41:18.000Z;473;-1;
2018-04-10T15:34:51.202Z;502;502;
2018-04-10T15:33:58.413Z;502;-1;
2018-04-10T15:29:3900Z;817;817;
2018-04-10T15:27:23.000Z;1554;-1;
2018-04-10T15:23:34.835Z;502;502;
2018-04-10T15:23:01.000Z;1474;-1;
2018-04-10T15:22:51.000Z;817;-1;
2018-05-01T07:50:36.000Z;247;-1;
2018-05-01T07:49:01.000Z;1790;-1;
2018-05-01T07:48:56.310Z;159;-1;
2018-05-01T07:46:06.000Z;54;-1;
2018-05-01T07:39:54.852Z;566;-1;
2018-05-01T06:42:34.592Z;159;-1;
2018-05-01T06:28:34.915Z;159;-1;
2018-05-01T06:24:09.000Z;62;-1;
2018-05-01T06:17:58.654Z;159;-1;
2018-05-01T06:08:36.811Z;159;159;
2018-05-01T05:59:34.893Z;487;487;
2018-05-01T05:56:24.142Z;487;487;
2018-05-01T05:56:01.953Z;159;-1;
2018-05-01T05:50:31.176Z;487;487;
2018-05-01T05:45:39.859Z;487;-1;
2018-05-01T05:14:35.591Z;487;487;
2018-05-01T05:12:03.587Z;487;-1;
2018-05-01T05:02:57.000Z;3447;-1;
2018-05-01T05:01:44.000Z;3523;-1;
2018-05-01T04:01:43.000Z;3463;-1;
2018-05-01T03:58:54.000Z;2453;-1;
2018-05-01T03:55:40.000Z;3044;-1;
2018-05-01T03:52:57.000Z;3519;-1;
2018-05-01T03:44:13.988Z;487;-1;
2018-05-01T03:23:14.759Z;8;-1;
2018-05-01T03:17:5200Z;1069;1069;
2018-05-01T03:10:00.919Z;574;574;
2018-05-01T03:09:02.000Z;1069;-1;
2018-05-01T03:08:46.605Z;8;-1;
2018-05-01T03:04:17.000Z;1333;-1;
2018-05-01T02:56:56.000Z;2871;-1;
2018-05-01T02:56:51.000Z;2362;-1;
2018-05-01T02:49:45.000Z;1079;-1;
2018-05-01T02:49:44.000Z;295;-1;
2018-05-01T02:49:06.000Z;215;-1;
2018-05-01T02:47:21.561Z;487;487;
2018-05-01T02:46:24.000Z;2280;-1;
2018-05-01T02:46:20.967Z;487;-1;
2018-05-01T02:43:41.769Z;159;-1;
2018-04-08T03:45:40.000Z;600;-1;
2018-04-08T03:43:44.000Z;1200;-1;
2018-04-08T03:24:09.000Z;982;-1;
2018-04-08T03:23:57.000Z;930;-1;
2018-04-08T03:18:23.000Z;981;-1;
2018-04-08T03:03:49.000Z;79;-1;
2018-04-08T03:03:00.000Z;79;-1;
2018-04-08T03:02:37.000Z;935;-1;
2018-04-08T03:00:43.000Z;774;-1;
2018-04-08T02:55:50.000Z;934;-1;
2018-04-08T02:54:39.000Z;891;-1;
2018-04-08T02:53:30.000Z;924;-1;
2018-04-08T02:49:56.000Z;946;-1;
2018-04-08T02:41:23.000Z;79;-1;
2018-04-08T02:34:31.471Z;574;-1;
2018-04-08T02:34:07.000Z;929;-1;
2018-04-08T02:31:37.000Z;923;-1;
2018-04-08T02:30:13.000Z;924;-1;
2018-04-08T02:23:55.000Z;923;-1;
2018-04-08T02:14:05.000Z;958;-1;
2018-04-08T01:50:07.000Z;921;-1;
2018-04-08T01:47:53.000Z;649;-1;
2018-04-08T01:41:33.000Z;902;-1;
2018-04-08T01:36:52.000Z;1580;-1;
2018-04-08T01:26:52.130Z;182;-1;
2018-04-08T01:17:43.000Z;810;-1;
2018-04-08T01:16:33.000Z;914;-1;
2018-04-08T01:16:26.410Z;569;-1;
2018-04-08T01:11:17.000Z;499;-1;
2018-04-08T01:09:35.000Z;969;-1;
2018-04-08T01:06:17.000Z;741;-1;
2018-04-08T01:04:5800Z;499;499;
2018-04-08T01:02:24.000Z;499;-1;
2018-04-08T01:00:07.000Z;917;-1;
2018-04-08T00:57:10.912Z;80;80;
2018-04-08T00:49:16.356Z;80;-1;
2018-04-08T00:46:50.000Z;948;-1;
2018-04-08T00:40:53.000Z;187;-1;
2018-04-29T10:41:16.125Z;101;-1;
2018-04-29T10:39:23.589Z;487;487;
2018-04-29T10:38:36.000Z;1078;-1;
2018-04-29T10:33:04.649Z;487;487;
2018-04-29T10:31:33.333Z;487;-1;
2018-04-29T10:30:46.000Z;2277;-1;
2018-04-29T10:30:16.375Z;159;-1;
2018-04-29T10:22:2200Z;366;366;
2018-04-29T10:20:28.000Z;366;-1;
2018-04-29T10:19:51.000Z;1609;-1;
2018-04-29T10:19:02.000Z;3425;-1;
2018-04-29T10:14:48.000Z;1012;-1;
2018-04-29T10:03:57.685Z;101;-1;
2018-04-29T10:03:47.856Z;2349;-1;
2018-04-29T09:58:48.000Z;957;-1;
2018-04-29T09:52:34.000Z;1814;-1;
2018-04-29T09:45:53.000Z;1003;-1;
2018-04-29T09:36:12.966Z;159;-1;
2018-04-29T09:27:07.445Z;398;-1;
2018-04-29T09:07:14.895Z;2319;-1;
2018-04-29T08:40:07.000Z;1476;-1;
2018-04-29T08:10:13.000Z;2444;-1;
2018-04-29T07:51:27.786Z;568;-1;
2018-04-29T07:23:42.136Z;568;-1;
2018-04-29T07:21:58.000Z;488;-1;
2018-04-29T07:15:49.690Z;101;101;
2018-04-29T07:14:28.591Z;101;-1;
2018-04-29T06:41:45.000Z;3512;-1;
2018-04-29T06:39:36.000Z;3628;-1;
2018-04-29T06:31:50.325Z;159;-1;
2018-04-29T06:24:1200Z;2453;2453;
2018-04-29T06:19:14.653Z;101;101;
2018-04-29T06:17:26.446Z;101;-1;
2018-04-29T06:14:28.000Z;899;-1;
2018-04-29T06:09:38.000Z;3291;-1;
2018-04-29T06:03:52.000Z;3286;-1;
2018-04-29T05:56:18.000Z;488;-1;
2018-04-29T05:36:08.000Z;563;-1;
2018-04-29T05:34:45.000Z;3048;-1;
2018-04-26T17:39:27.000Z;356;-1;
2018-04-26T17:36:31.756Z;159;-1;
2018-04-26T17:34:32.180Z;8;-1;
2018-04-26T17:30:16.073Z;574;-1;
2018-04-26T17:26:35.000Z;3086;-1;
2018-04-26T17:23:56.000Z;819;-1;
2018-04-26T17:21:18.000Z;1080;-1;
2018-04-26T17:20:04.000Z;1609;-1;
2018-04-26T17:18:52.000Z;815;-1;
2018-04-26T17:18:25.890Z;574;-1;
2018-04-26T17:18:15.000Z;3144;-1;
2018-04-26T17:18:06.000Z;2858;-1;
2018-04-26T17:12:18.000Z;3086;-1;
2018-04-26T17:07:54.282Z;159;159;
2018-04-26T17:02:55.000Z;1940;-1;
2018-04-26T17:02:24.205Z;159;-1;
2018-04-26T17:00:54.000Z;892;-1;
2018-04-26T16:58:48.000Z;3087;-1;
2018-04-26T16:55:36.000Z;1013;-1;
2018-04-26T16:53:51.000Z;181;-1;
2018-04-26T16:35:56.636Z;565;-1;
2018-04-26T16:35:11.000Z;835;-1;
2018-04-26T16:32:24.000Z;2277;-1;
2018-04-26T16:27:46.419Z;541;-1;
2018-04-26T16:19:29.400Z;80;80;
2018-04-26T16:01:02.000Z;3162;-1;
2018-04-26T15:57:03.000Z;1038;-1;
2018-04-26T15:52:46.000Z;3009;-1;
2018-04-26T15:39:16.000Z;3075;-1;
2018-04-26T15:38:46.000Z;1463;-1;
2018-04-26T15:38:04.000Z;2960;-1;
2018-04-26T15:33:57.000Z;622;-1;
2018-04-26T15:31:36.000Z;1180;-1;
2018-04-26T15:29:27.947Z;570;-1;
2018-04-26T15:24:39.000Z;1609;-1;
2018-04-26T15:17:04.625Z;398;398;
2018-04-26T15:07:53.000Z;997;-1;
2018-04-26T15:05:41.000Z;2736;-1;
2018-04-30T18:04:42.589Z;574;-1;
2018-04-30T17:58:17.000Z;356;-1;
2018-04-30T17:56:50.000Z;1499;-1;
2018-04-30T17:56:24.000Z;3397;-1;
2018-04-30T17:55:30.000Z;1207;-1;
2018-04-30T17:44:15.000Z;450;-1;
2018-04-30T17:28:21.000Z;868;-1;
2018-04-30T17:28:08.000Z;532;-1;
2018-04-30T17:25:55.459Z;101;-1;
