created_at;account.id;in_reply_to_account_id;;;
2017-11-21T22:25:5700Z;942;-1;;;
2017-11-21T22:32:0100Z;139;-1;;;
2017-11-21T23:30:4700Z;779;-1;;;
2017-11-21T23:52:2300Z;139;-1;;;
2017-11-21T23:56:00.508Z;8;-1;;;
2017-11-21T23:56:18.926Z;3;-1;;;
2017-11-21T23:57:05.114Z;3;3;;;
2017-11-21T23:57:19.273Z;3;3;;;
2017-11-22T01:22:46.616Z;3;-1;;;
2017-11-22T01:24:15.745Z;3;3;;;
2017-11-22T01:44:32.358Z;3;3;;;
2017-11-22T01:47:37.645Z;3;-1;;;
2017-11-22T02:04:0100Z;3000;-1;;;
2017-11-22T02:19:16.218Z;3;-1;;;
2017-11-22T04:00:0600Z;107;-1;;;
2017-11-22T08:42:1800Z;2500;2500;;;
2017-11-22T12:38:3500Z;3699;-1;;;
2017-11-22T15:09:3000Z;971;-1;;;
2017-11-22T16:53:02.411Z;8;-1;;;
2017-11-22T17:06:0700Z;567;-1;;;
2017-11-22T17:36:5600Z;36;-1;;;
2017-11-22T18:08:0900Z;91;-1;;;
2017-11-22T19:07:31.675Z;8;-1;;;
2017-11-22T19:42:30.824Z;8;-1;;;
2017-11-22T20:52:33.904Z;2;-1;;;
2017-11-22T21:53:17.158Z;8;-1;;;
2017-11-23T01:14:5300Z;2965;-1;;;
2017-11-23T01:30:17.858Z;8;-1;;;
2017-11-23T10:09:36.220Z;6;-1;;;
2017-11-23T13:17:0400Z;987;-1;;;
2017-11-23T13:20:11.607Z;3;-1;;;
2017-11-23T13:43:2900Z;35;-1;;;
2017-11-23T13:45:3600Z;571;-1;;;
2017-11-23T15:10:1500Z;119;-1;;;
2017-11-23T15:11:5300Z;119;119;;;
2017-11-23T16:57:2900Z;689;-1;;;
2017-11-23T18:49:2400Z;2969;-1;;;
2017-11-23T19:50:06.241Z;8;-1;;;
2017-11-23T19:51:2600Z;607;-1;;;
2017-11-23T20:32:5400Z;1431;-1;;;
2017-11-23T21:40:3800Z;3588;-1;;;
2017-11-23T22:21:1400Z;1837;-1;;;
2017-11-23T22:56:0900Z;3212;-1;;;
2017-11-23T23:45:00.754Z;8;-1;;;
2017-11-23T23:55:42.190Z;8;-1;;;
2017-11-24T13:25:3900Z;25;-1;;;
2017-11-24T18:45:5324Z;8;-1;;;
2017-11-24T21:12:00.897Z;8;-1;;;
2017-11-25T01:07:1900Z;310;-1;;;
2017-11-25T08:52:0900Z;898;-1;;;
2017-11-25T15:58:06.978Z;2;-1;;;
2017-11-25T17:42:2200Z;1478;-1;;;
2017-11-25T22:39:4200Z;3833;-1;;;
2017-11-26T00:31:1200Z;1491;-1;;;
2017-11-26T05:26:0500Z;1362;-1;;;
2017-11-26T08:20:1100Z;292;-1;;;
2017-11-26T08:25:4500Z;292;292;;;
2017-11-26T09:56:2900Z;1459;-1;;;
2017-11-27T01:23:2400Z;803;-1;;;
2017-11-27T01:55:00.982Z;8;-1;;;
2017-11-27T11:37:4300Z;2686;-1;;;
2017-11-27T15:38:4800Z;3345;-1;;;
2017-11-27T16:07:55.125Z;8;-1;;;
2017-11-27T16:44:37.206Z;3;-1;;;
2017-11-27T17:24:01.233Z;8;-1;;;
2017-11-27T17:28:24.920Z;8;-1;;;
2017-11-27T19:13:09.634Z;8;-1;;;
2017-11-27T21:16:22.107Z;8;-1;;;
2017-11-28T00:42:5910Z;3;-1;;;
2017-11-28T04:06:37.786Z;8;-1;;;
2017-11-28T04:35:5200Z;803;-1;;;
2017-11-28T08:37:5900Z;2592;-1;;;
2017-11-28T14:35:06.316Z;3;-1;;;
2017-11-28T14:47:2500Z;2321;-1;;;
2017-11-28T15:26:2200Z;2004;2004;;;
2017-11-28T22:09:0900Z;842;-1;;;
2017-11-29T00:09:2400Z;3329;-1;;;
2017-11-29T01:33:3700Z;3248;-1;;;
2017-11-29T02:05:0900Z;47;-1;;;
2017-11-29T02:22:11.971Z;3;-1;;;
2017-11-29T02:24:06.601Z;3;3;;;
2017-11-29T02:26:48.521Z;3;3;;;
2017-11-29T03:56:2700Z;711;-1;;;
2017-11-29T08:59:4200Z;130;-1;;;
2017-11-29T10:20:1600Z;587;-1;;;
2017-11-29T14:17:18.531Z;8;-1;;;
2017-11-29T15:14:12.752Z;8;-1;;;
2017-11-29T15:16:1100Z;129;-1;;;
2017-11-29T17:53:31.745Z;6;-1;;;
2017-11-29T18:06:5100Z;1993;-1;;;
2017-11-29T18:15:29.828Z;3;-1;;;
2017-11-29T18:59:5200Z;857;-1;;;
2017-11-29T19:00:4400Z;857;857;;;
2017-11-30T09:43:4600Z;2992;-1;;;
2017-11-30T13:12:13.901Z;3;-1;;;
2017-11-30T13:36:5800Z;292;-1;;;
2017-11-30T14:11:51.833Z;8;-1;;;
2017-11-30T15:23:23.166Z;6;-1;;;
2017-11-30T19:58:48.756Z;8;-1;;;
2017-11-30T22:26:31.469Z;8;-1;;;
2017-11-30T23:07:5000Z;588;-1;;;
2017-12-01T02:17:4700Z;611;-1;;;
2017-12-01T02:24:18.788Z;3;-1;;;
2017-12-01T05:24:3600Z;1152;-1;;;
2017-12-01T06:19:25.491Z;6;-1;;;
2017-12-01T14:32:15.878Z;6;-1;;;
2017-12-01T14:37:15.938Z;8;-1;;;
2017-12-01T17:47:0600Z;3212;-1;;;
2017-12-01T18:44:00.233Z;8;-1;;;
2017-12-01T18:52:21.381Z;8;-1;;;
2017-12-01T19:29:33.534Z;8;-1;;;
2017-12-01T19:51:3900Z;1586;-1;;;
2017-12-01T20:57:5900Z;716;-1;;;
2017-12-01T22:00:2100Z;611;-1;;;
2017-12-01T23:41:0887Z;8;-1;;;
2017-12-02T15:08:41.103Z;8;-1;;;
2017-12-02T17:09:36.672Z;8;-1;;;
2017-12-02T17:14:0620Z;8;-1;;;
2017-12-02T18:49:32.260Z;8;-1;;;
2017-12-02T19:05:0700Z;533;-1;;;
2017-12-02T19:15:1600Z;148;-1;;;
2017-12-02T20:04:34.480Z;8;-1;;;
2017-12-02T23:48:3800Z;83;-1;;;
2017-12-03T01:13:00.723Z;8;-1;;;
2017-12-03T04:51:11.450Z;8;-1;;;
2017-12-03T12:05:0100Z;1637;-1;;;
2017-12-03T15:46:05.419Z;8;-1;;;
2017-12-03T18:24:0000Z;35;-1;;;
2017-12-03T19:07:0300Z;2193;-1;;;
2017-12-03T20:34:5300Z;588;-1;;;
2017-12-04T15:03:50.227Z;2;-1;;;
2017-12-04T15:58:1400Z;31;-1;;;
2017-12-04T17:44:3200Z;196;-1;;;
2017-12-04T18:10:3000Z;813;-1;;;
2017-12-04T19:55:4700Z;149;-1;;;
2017-12-04T20:43:12.681Z;6;-1;;;
2017-12-04T22:20:29.207Z;8;-1;;;
2017-12-05T01:59:36.286Z;8;-1;;;
2017-12-05T12:38:2200Z;2435;-1;;;
2017-12-05T17:44:3900Z;3317;-1;;;
2017-12-05T17:48:5300Z;972;-1;;;
2017-12-05T19:51:2500Z;768;-1;;;
2017-12-05T19:57:5200Z;2788;-1;;;
2017-12-05T23:01:49.207Z;8;-1;;;
2017-12-06T00:06:4000Z;156;-1;;;
2017-12-06T00:09:0200Z;1941;-1;;;
2017-12-06T03:40:4700Z;3212;-1;;;
2017-12-06T12:32:1900Z;2580;-1;;;
2017-12-06T14:47:5800Z;3235;-1;;;
2017-12-06T15:47:27.979Z;8;-1;;;
2017-12-07T03:27:3500Z;1848;-1;;;
2017-12-07T11:06:43.755Z;8;-1;;;
2017-12-07T13:40:58.166Z;8;-1;;;
2017-12-07T14:59:1339Z;6;-1;;;
2017-12-07T15:45:3800Z;159;-1;;;
2017-12-07T15:52:35.184Z;8;-1;;;
2017-12-07T16:03:25.998Z;8;-1;;;
2017-12-07T16:10:11.991Z;8;-1;;;
2017-12-07T16:16:10.755Z;8;-1;;;
2017-12-07T17:39:0200Z;79;-1;;;
2017-12-07T17:40:4700Z;79;79;;;
2017-12-07T17:41:4600Z;79;79;;;
2017-12-07T17:50:3200Z;79;79;;;
2017-12-07T17:52:2800Z;10;-1;;;
2017-12-07T17:55:5000Z;2260;-1;;;
2017-12-07T19:56:3700Z;3470;-1;;;
2017-12-07T20:29:54.748Z;8;-1;;;
2017-12-07T21:04:4800Z;3580;-1;;;
2017-12-08T01:50:54.482Z;8;-1;;;
2017-12-08T13:44:42.910Z;8;-1;;;
2017-12-08T14:47:2964Z;8;-1;;;
2017-12-08T15:31:14.289Z;8;-1;;;
2017-12-08T16:12:4400Z;2485;-1;;;
2017-12-08T16:57:48.411Z;8;-1;;;
2017-12-08T17:00:55.328Z;8;-1;;;
2017-12-08T17:24:07.319Z;6;-1;;;
2017-12-08T18:10:26.582Z;8;-1;;;
2017-12-08T21:27:5700Z;2373;-1;;;
2017-12-08T22:17:0400Z;628;-1;;;
2017-12-08T23:50:4400Z;3377;-1;;;
2017-12-09T01:08:5700Z;169;-1;;;
2017-12-09T07:21:5400Z;2281;-1;;;
2017-12-09T08:47:1600Z;836;-1;;;
2017-12-09T10:59:0400Z;855;-1;;;
2017-12-09T11:24:5600Z;166;-1;;;
2017-12-09T16:16:4900Z;2941;-1;;;
2017-12-09T16:58:12.409Z;6;-1;;;
2017-12-09T17:11:14.264Z;8;-1;;;
2017-12-09T17:13:58.895Z;6;-1;;;
2017-12-09T19:19:02.326Z;6;-1;;;
2017-12-09T20:08:23.557Z;6;-1;;;
2017-12-09T20:24:4042Z;6;-1;;;
2017-12-10T00:04:1300Z;3039;-1;;;
2017-12-10T15:02:4900Z;180;-1;;;
2017-12-10T18:31:1000Z;2520;-1;;;
2017-12-10T19:04:4700Z;211;-1;;;
2017-12-10T19:08:0100Z;178;-1;;;
2017-12-10T19:11:5000Z;211;-1;;;
2017-12-10T19:40:54.586Z;8;-1;;;
2017-12-10T21:56:5800Z;2594;-1;;;
2017-12-10T22:03:0900Z;571;-1;;;
2017-12-10T22:19:2600Z;2414;-1;;;
2017-12-11T13:13:1400Z;1578;-1;;;
2017-12-11T16:12:33.374Z;8;-1;;;
2017-12-11T19:39:56.560Z;8;-1;;;
2017-12-11T21:31:3400Z;1939;-1;;;
2017-12-11T22:33:0500Z;3682;-1;;;
2017-12-11T23:56:4100Z;1338;-1;;;
2017-12-12T04:05:5100Z;571;571;;;
2017-12-12T11:25:0900Z;711;-1;;;
2017-12-12T14:32:1900Z;573;-1;;;
2017-12-12T16:05:0300Z;3131;-1;;;
2017-12-12T19:36:02.148Z;3;-1;;;
2017-12-12T20:09:09.437Z;8;-1;;;
2017-12-13T02:45:4400Z;2941;-1;;;
2017-12-13T11:06:2200Z;3167;-1;;;
2017-12-13T12:20:1500Z;129;-1;;;
2017-12-13T14:09:11.758Z;2;-1;;;
2017-12-13T14:28:0200Z;195;-1;;;
2017-12-13T15:35:0300Z;861;-1;;;
2017-12-13T16:33:3300Z;1651;-1;;;
2017-12-13T17:19:09.409Z;6;-1;;;
2017-12-13T19:20:1500Z;26;-1;;;
2017-12-13T23:50:40.413Z;8;-1;;;
2017-12-14T00:43:41.628Z;3;-1;;;
2017-12-14T13:49:15.866Z;6;-1;;;
2017-12-14T16:08:29.949Z;8;-1;;;
2017-12-14T17:04:2500Z;31;-1;;;
2017-12-14T18:42:54.354Z;8;-1;;;
2017-12-14T19:07:5600Z;2549;-1;;;
2017-12-14T20:02:2900Z;2549;-1;;;
2017-12-14T20:59:2135Z;8;-1;;;
2017-12-15T01:05:32.766Z;3;-1;;;
2017-12-15T01:47:1100Z;3729;-1;;;
2017-12-15T15:32:28.182Z;8;-1;;;
2017-12-15T17:04:22.305Z;8;-1;;;
2017-12-15T17:32:25.699Z;6;-1;;;
2017-12-15T17:35:57.475Z;6;-1;;;
2017-12-15T18:52:0051Z;8;-1;;;
2017-12-15T18:52:24.108Z;4;-1;;;
2017-12-15T19:37:4500Z;201;-1;;;
2017-12-15T22:54:03.420Z;8;-1;;;
2017-12-16T03:57:0300Z;628;-1;;;
2017-12-16T05:46:4000Z;298;-1;;;
2017-12-16T14:46:4000Z;955;-1;;;
2017-12-16T21:10:3200Z;80;-1;;;
2017-12-17T15:07:5900Z;3587;-1;;;
2017-12-17T16:46:4700Z;2801;-1;;;
2017-12-17T18:12:35.883Z;4;-1;;;
2017-12-17T21:02:04.375Z;8;-1;;;
2017-12-17T21:11:47.118Z;8;-1;;;
2017-12-17T21:47:1900Z;2895;-1;;;
2017-12-17T22:29:53.697Z;8;-1;;;
2017-12-17T23:40:0900Z;3007;-1;;;
2017-12-18T02:45:35.666Z;8;-1;;;
2017-12-18T07:45:3600Z;2969;-1;;;
2017-12-18T07:46:2400Z;2969;-1;;;
2017-12-18T11:29:0000Z;2882;-1;;;
2017-12-18T13:08:3900Z;434;-1;;;
2017-12-18T15:35:09.752Z;8;-1;;;
2017-12-18T15:37:4000Z;689;-1;;;
2017-12-18T16:01:2300Z;179;-1;;;
2017-12-18T16:46:00.709Z;8;-1;;;
2017-12-18T19:19:3900Z;1833;-1;;;
2017-12-18T19:57:5395Z;8;-1;;;
2017-12-18T20:36:21.781Z;8;-1;;;
2017-12-18T20:44:20.385Z;6;-1;;;
2017-12-18T23:11:20.107Z;8;-1;;;
2017-12-19T01:57:09.204Z;8;-1;;;
2017-12-19T02:07:2800Z;1042;-1;;;
2017-12-19T13:25:3000Z;34;-1;;;
2017-12-19T13:43:51.801Z;8;-1;;;
2017-12-19T15:40:55.189Z;3;-1;;;
2017-12-19T15:57:16.441Z;8;-1;;;
2017-12-19T16:25:05.949Z;8;-1;;;
2017-12-19T17:22:4850Z;6;-1;;;
2017-12-19T18:19:00.875Z;8;-1;;;
2017-12-19T20:59:32.155Z;8;-1;;;
2017-12-19T21:49:00.960Z;8;-1;;;
2017-12-19T21:54:0444Z;2;-1;;;
2017-12-19T23:03:1000Z;3580;-1;;;
2017-12-20T00:19:2800Z;944;-1;;;
2017-12-20T01:50:52.699Z;8;-1;;;
2017-12-20T14:21:2700Z;195;-1;;;
2017-12-20T14:26:23.981Z;6;-1;;;
2017-12-20T16:46:53.407Z;8;-1;;;
2017-12-20T21:33:13.741Z;6;-1;;;
2017-12-20T21:37:06.154Z;8;-1;;;
2017-12-20T21:55:04.609Z;6;-1;;;
2017-12-20T22:43:1200Z;2275;-1;;;
2017-12-20T22:44:22.543Z;8;-1;;;
2017-12-21T00:16:08.260Z;8;-1;;;
2017-12-21T00:58:12.715Z;8;-1;;;
2017-12-21T08:41:4500Z;230;-1;;;
2017-12-21T12:11:34.383Z;6;-1;;;
2017-12-21T15:37:35.923Z;8;-1;;;
2017-12-21T15:40:10.810Z;8;-1;;;
2017-12-21T17:42:29.821Z;8;-1;;;
2017-12-21T19:35:2100Z;1599;-1;;;
2017-12-21T20:03:5600Z;238;-1;;;
2017-12-21T20:17:44.554Z;8;-1;;;
2017-12-21T20:19:05.988Z;8;-1;;;
2017-12-21T20:51:4300Z;3714;-1;;;
2017-12-22T00:15:25.603Z;8;-1;;;
2017-12-22T01:34:4300Z;3714;-1;;;
2017-12-22T02:58:3500Z;3205;-1;;;
2017-12-22T03:24:0600Z;424;-1;;;
2017-12-22T14:47:43.482Z;8;-1;;;
2017-12-22T15:53:01.141Z;8;-1;;;
2017-12-22T17:02:17.578Z;8;-1;;;
2017-12-22T19:37:2300Z;8;-1;;;
2017-12-22T21:52:00.107Z;6;-1;;;
2017-12-22T21:58:1500Z;1711;-1;;;
2017-12-23T00:25:35.728Z;8;-1;;;
2017-12-23T05:34:5900Z;2830;-1;;;
2017-12-23T10:27:26.130Z;6;-1;;;
2017-12-23T15:31:12.150Z;3;-1;;;
2017-12-23T15:43:35.817Z;8;-1;;;
2017-12-23T17:28:39.736Z;3;-1;;;
2017-12-23T19:18:3900Z;159;-1;;;
2017-12-23T23:36:13.623Z;8;-1;;;
2017-12-24T00:06:35.769Z;8;-1;;;
2017-12-24T11:19:5700Z;26;-1;;;
2017-12-24T12:31:47.222Z;6;-1;;;
2017-12-24T13:19:28.374Z;6;-1;;;
2017-12-25T12:10:06.874Z;6;-1;;;
2017-12-25T14:07:24.607Z;8;-1;;;
2017-12-25T14:59:48.416Z;8;-1;;;
2017-12-25T17:17:25.753Z;8;-1;;;
2017-12-25T19:58:3500Z;1578;-1;;;
2017-12-25T19:59:3500Z;1578;1578;;;
2017-12-25T21:41:2200Z;1721;-1;;;
2017-12-26T01:54:4900Z;1108;-1;;;
2017-12-26T04:09:2400Z;2933;-1;;;
2017-12-26T09:42:0300Z;1699;-1;;;
2017-12-26T09:50:41.179Z;6;-1;;;
2017-12-26T13:33:21.877Z;6;-1;;;
2017-12-26T21:31:3495Z;8;-1;;;
2017-12-26T22:08:5700Z;3818;-1;;;
2017-12-27T10:10:41.228Z;6;-1;;;
2017-12-27T11:30:1400Z;1699;-1;;;
2017-12-27T14:24:2100Z;689;-1;;;
2017-12-27T18:44:3200Z;3252;-1;;;
2017-12-27T18:53:10.938Z;6;-1;;;
2017-12-27T21:32:3200Z;891;-1;;;
2017-12-27T21:41:53.357Z;8;-1;;;
2017-12-27T21:48:40.660Z;8;-1;;;
2017-12-28T01:44:1500Z;182;-1;;;
2017-12-28T06:58:3800Z;1108;-1;;;
2017-12-28T20:25:0900Z;574;-1;;;
2017-12-28T20:47:4100Z;1108;-1;;;
2017-12-28T22:08:3500Z;2406;-1;;;
2017-12-28T23:32:08.224Z;8;-1;;;
2017-12-29T02:28:3900Z;525;-1;;;
2017-12-29T08:26:4800Z;2030;-1;;;
2017-12-29T15:23:23.466Z;6;-1;;;
2017-12-29T15:59:4200Z;196;-1;;;
2017-12-29T16:42:4900Z;297;-1;;;
2017-12-29T17:00:15.588Z;8;-1;;;
2017-12-29T18:00:2800Z;1334;-1;;;
2017-12-30T02:15:17.575Z;8;-1;;;
2017-12-30T03:10:0200Z;1108;-1;;;
2017-12-30T03:10:57.340Z;8;-1;;;
2017-12-30T04:17:1600Z;433;-1;;;
2017-12-30T13:41:5400Z;37;-1;;;
2017-12-30T14:03:0874Z;8;-1;;;
2017-12-30T14:51:53.368Z;6;-1;;;
2017-12-30T15:11:35.699Z;6;-1;;;
2017-12-30T15:13:21.761Z;8;-1;;;
2017-12-30T16:31:59.145Z;8;-1;;;
2017-12-30T19:36:35.146Z;8;-1;;;
2017-12-30T21:33:4300Z;359;-1;;;
2017-12-30T22:27:3500Z;1881;-1;;;
2017-12-31T01:11:1500Z;80;-1;;;
2017-12-31T03:35:2400Z;1552;-1;;;
2017-12-31T07:37:5600Z;2782;-1;;;
2017-12-31T14:00:3300Z;2617;-1;;;
2017-12-31T14:06:2200Z;100;-1;;;
2017-12-31T17:04:04.544Z;6;-1;;;
2017-12-31T18:23:4600Z;54;-1;;;
2017-12-31T20:27:40.999Z;8;-1;;;
2017-12-31T23:05:4700Z;100;-1;;;
2017-12-31T23:17:0400Z;1991;-1;;;
2018-01-01T02:14:3500Z;943;-1;;;
2018-01-01T04:12:31.667Z;8;-1;;;
2018-01-01T04:15:24.714Z;8;-1;;;
2018-01-01T04:38:0600Z;943;-1;;;
2018-01-01T04:55:05.173Z;8;-1;;;
2018-01-01T08:42:4400Z;487;-1;;;
2018-01-01T11:33:4100Z;366;-1;;;
2018-01-01T15:49:4500Z;3046;-1;;;
2018-01-01T19:01:2300Z;317;-1;;;
2018-01-01T19:24:2100Z;2977;-1;;;
2018-01-01T19:30:1300Z;1242;-1;;;
2018-01-01T22:19:1400Z;2936;-1;;;
2018-01-01T22:20:3400Z;3320;-1;;;
2018-01-01T23:51:1800Z;1302;-1;;;
2018-01-02T04:10:5200Z;868;-1;;;
2018-01-02T13:32:2200Z;317;317;;;
2018-01-02T14:47:4800Z;1169;-1;;;
2018-01-02T15:51:2200Z;3350;-1;;;
2018-01-02T16:23:3900Z;3442;-1;;;
2018-01-02T19:15:5700Z;2039;-1;;;
2018-01-02T19:59:0900Z;1276;-1;;;
2018-01-02T22:54:4000Z;621;-1;;;
2018-01-02T23:12:2200Z;26;-1;;;
2018-01-03T02:18:3600Z;3251;-1;;;
2018-01-03T03:43:5000Z;772;-1;;;
2018-01-03T10:06:2700Z;317;-1;;;
2018-01-03T11:14:4700Z;1619;-1;;;
2018-01-03T11:26:4900Z;84;-1;;;
2018-01-03T14:58:3200Z;100;-1;;;
2018-01-03T15:00:3800Z;100;100;;;
2018-01-03T15:24:33.201Z;8;-1;;;
2018-01-03T15:45:0268Z;8;-1;;;
2018-01-03T16:32:2300Z;2039;-1;;;
2018-01-03T16:42:4600Z;857;-1;;;
2018-01-03T18:53:2900Z;1705;-1;;;
2018-01-03T20:40:07.212Z;6;-1;;;
2018-01-04T00:22:4200Z;159;-1;;;
2018-01-04T03:12:0900Z;2594;-1;;;
2018-01-04T03:16:0000Z;2478;-1;;;
2018-01-04T03:43:0300Z;2962;-1;;;
2018-01-04T11:27:32.650Z;6;-1;;;
2018-01-04T14:39:3300Z;320;-1;;;
2018-01-04T14:39:4800Z;2300;-1;;;
2018-01-04T15:54:5700Z;2806;-1;;;
2018-01-04T17:25:2300Z;1299;-1;;;
2018-01-04T17:27:1800Z;1299;1299;;;
2018-01-04T20:38:36.515Z;8;-1;;;
2018-01-04T23:45:12.143Z;8;-1;;;
2018-01-05T01:31:23.806Z;8;-1;;;
2018-01-05T01:39:34.385Z;8;-1;;;
2018-01-05T02:57:02.842Z;2;-1;;;
2018-01-05T05:03:2200Z;80;-1;;;
2018-01-05T12:36:14.958Z;6;-1;;;
2018-01-05T15:05:1000Z;206;-1;;;
2018-01-05T16:12:4519Z;6;-1;;;
2018-01-05T17:03:04.203Z;8;-1;;;
2018-01-05T21:20:1600Z;3700;-1;;;
2018-01-05T22:42:1900Z;2697;-1;;;
2018-01-05T23:06:0200Z;80;-1;;;
2018-01-06T00:21:2500Z;1699;-1;;;
2018-01-06T22:04:3500Z;1720;-1;;;
2018-01-07T00:52:32.141Z;2;-1;;;
2018-01-07T06:04:4300Z;1687;-1;;;
2018-01-07T07:13:4900Z;1080;-1;;;
2018-01-07T07:21:1100Z;1080;1080;;;
2018-01-07T11:26:42.747Z;6;-1;;;
2018-01-07T12:04:49.167Z;6;6;;;
2018-01-07T12:30:0600Z;1420;-1;;;
2018-01-07T12:57:36.218Z;6;6;;;
2018-01-07T16:38:56.353Z;6;-1;;;
2018-01-07T16:41:12.525Z;6;-1;;;
2018-01-07T17:36:09.421Z;8;-1;;;
2018-01-07T19:09:13.899Z;6;-1;;;
2018-01-07T20:23:03.200Z;8;-1;;;
2018-01-08T01:22:3800Z;1180;-1;;;
2018-01-08T02:24:2904Z;8;-1;;;
2018-01-08T20:20:42.919Z;8;-1;;;
2018-01-09T00:40:1300Z;1120;-1;;;
2018-01-09T01:37:3700Z;3817;-1;;;
2018-01-09T04:40:1800Z;3166;-1;;;
2018-01-09T16:07:33.222Z;8;-1;;;
2018-01-09T18:31:2900Z;1999;-1;;;
2018-01-09T18:32:4400Z;8;-1;;;
2018-01-10T00:50:0200Z;2969;-1;;;
2018-01-10T01:48:3900Z;689;-1;;;
2018-01-10T07:21:2300Z;2830;-1;;;
2018-01-10T14:21:3400Z;2891;-1;;;
2018-01-10T15:46:4200Z;1682;-1;;;
2018-01-10T17:16:5100Z;818;-1;;;
2018-01-10T18:07:34.160Z;4;-1;;;
2018-01-10T21:46:4500Z;3606;-1;;;
2018-01-10T21:48:0900Z;3606;3606;;;
2018-01-11T17:30:48.598Z;8;-1;;;
2018-01-11T18:02:5900Z;2045;-1;;;
2018-01-12T11:16:2000Z;2887;-1;;;
2018-01-12T15:42:58.893Z;8;-1;;;
2018-01-12T15:55:16.355Z;8;-1;;;
2018-01-12T16:35:0858Z;6;-1;;;
2018-01-12T16:38:16.180Z;6;-1;;;
2018-01-12T17:08:34.935Z;8;-1;;;
2018-01-12T18:13:4400Z;992;-1;;;
2018-01-12T18:28:0300Z;302;-1;;;
2018-01-12T20:31:1200Z;1541;-1;;;
2018-01-12T20:43:0300Z;42;-1;;;
2018-01-12T22:32:2700Z;305;-1;;;
2018-01-12T23:07:4100Z;80;-1;;;
2018-01-12T23:12:28.328Z;8;-1;;;
2018-01-12T23:24:57.433Z;8;-1;;;
2018-01-13T02:16:4700Z;1578;-1;;;
2018-01-13T14:57:4500Z;2195;-1;;;
2018-01-13T16:35:0284Z;8;-1;;;
2018-01-13T17:48:1900Z;488;-1;;;
2018-01-13T17:49:2500Z;488;488;;;
2018-01-13T18:11:09.299Z;8;-1;;;
2018-01-13T18:21:53.146Z;8;8;;;
2018-01-13T19:56:15.430Z;8;-1;;;
2018-01-13T20:07:25.892Z;8;-1;;;
2018-01-13T20:15:59.271Z;8;-1;;;
2018-01-13T21:04:07.469Z;8;-1;;;
2018-01-13T22:18:25.722Z;8;-1;;;
2018-01-13T23:03:2700Z;2342;-1;;;
2018-01-14T02:11:3700Z;3166;-1;;;
2018-01-14T02:45:5800Z;2382;-1;;;
2018-01-14T09:51:3900Z;1030;-1;;;
2018-01-14T16:40:2400Z;3337;-1;;;
2018-01-14T18:27:3725Z;8;-1;;;
2018-01-14T20:16:33.788Z;8;-1;;;
2018-01-14T23:28:0100Z;196;-1;;;
2018-01-15T00:12:0200Z;3038;-1;;;
2018-01-15T01:36:51.722Z;8;-1;;;
2018-01-15T18:00:5600Z;80;-1;;;
2018-01-15T19:32:0600Z;308;-1;;;
2018-01-15T19:37:0300Z;308;308;;;
2018-01-15T20:12:3500Z;8;-1;;;
2018-01-15T21:45:1200Z;947;-1;;;
2018-01-15T21:59:4900Z;3176;-1;;;
2018-01-15T22:40:13.997Z;8;-1;;;
2018-01-16T00:47:5400Z;972;-1;;;
2018-01-16T02:29:0416Z;8;-1;;;
2018-01-16T15:47:11.903Z;6;-1;;;
2018-01-16T16:07:09.730Z;2;-1;;;
2018-01-16T16:48:4300Z;2907;-1;;;
2018-01-16T17:13:07.560Z;8;-1;;;
2018-01-16T18:14:3108Z;8;-1;;;
2018-01-16T18:24:0500Z;10;-1;;;
2018-01-16T18:31:33.765Z;8;-1;;;
2018-01-16T19:53:0300Z;2907;-1;;;
2018-01-16T20:04:53.261Z;8;-1;;;
2018-01-16T22:17:5100Z;1323;-1;;;
2018-01-16T22:26:01.787Z;8;-1;;;
2018-01-17T00:29:1900Z;2195;2195;;;
2018-01-17T02:14:28.125Z;8;-1;;;
2018-01-17T03:15:1300Z;2053;-1;;;
2018-01-17T03:15:4800Z;2053;2053;;;
2018-01-17T04:52:3600Z;159;-1;;;
2018-01-17T07:12:0700Z;1726;-1;;;
2018-01-17T12:00:1300Z;3147;-1;;;
2018-01-17T15:43:4444Z;8;-1;;;
2018-01-17T16:07:3700Z;313;-1;;;
2018-01-17T16:12:56.637Z;8;-1;;;
2018-01-17T16:38:43.689Z;8;-1;;;
2018-01-17T16:54:2900Z;174;-1;;;
2018-01-17T17:08:09.741Z;6;-1;;;
2018-01-17T19:00:5824Z;8;-1;;;
2018-01-17T19:17:21.252Z;8;-1;;;
2018-01-17T19:32:58.235Z;6;-1;;;
2018-01-17T21:11:1322Z;8;-1;;;
2018-01-17T23:47:27.361Z;8;-1;;;
2018-01-18T15:03:0100Z;1832;-1;;;
2018-01-18T15:39:43.975Z;8;-1;;;
2018-01-18T16:00:07.797Z;8;-1;;;
2018-01-18T16:36:01.470Z;8;-1;;;
2018-01-18T20:35:14.461Z;8;-1;;;
2018-01-18T20:35:15.299Z;8;-1;;;
2018-01-18T21:30:39.226Z;8;-1;;;
2018-01-19T00:05:2300Z;3326;-1;;;
2018-01-19T00:58:5100Z;571;-1;;;
2018-01-19T01:00:0000Z;571;571;;;
2018-01-19T01:38:52.608Z;8;-1;;;
2018-01-19T01:38:52.992Z;8;-1;;;
2018-01-19T02:29:1573Z;8;-1;;;
2018-01-19T04:56:1225Z;8;-1;;;
2018-01-19T14:31:4200Z;2735;-1;;;
